step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
305,PAYMENT,1838.26,C1289742435,0.0,0.0,M1250945680,0.0,0.0,0,0
402,CASH_OUT,211351.72,C1001909749,0.0,0.0,C145695842,2453703.18,2665054.9,0,0
94,PAYMENT,4373.51,C359233855,27731.0,23357.49,M1025317664,0.0,0.0,0,0
589,PAYMENT,14093.74,C1611984389,0.0,0.0,M1763750055,0.0,0.0,0,0
20,CASH_OUT,21400.91,C925972845,0.0,0.0,C1886481626,355105.49,116398.57,0,0
17,CASH_OUT,328771.36,C1172536490,22074.0,0.0,C320842897,0.0,328771.36,0,0
321,PAYMENT,5836.29,C1584297019,159816.0,153979.71,M1532638245,0.0,0.0,0,0
351,PAYMENT,48.23,C139240355,0.0,0.0,M919213299,0.0,0.0,0,0
40,CASH_OUT,46126.32,C2066566621,0.0,0.0,C1929978796,2442086.3,2488212.62,0,0
17,CASH_OUT,120770.18,C1839369200,22326.21,0.0,C896358719,0.0,120770.18,0,0
331,PAYMENT,3192.61,C1568461073,817296.0,814103.39,M986305283,0.0,0.0,0,0
43,CASH_OUT,65563.08,C2104699387,0.0,0.0,C454329728,126280.58,191843.66,0,0
177,PAYMENT,2317.68,C642992226,0.0,0.0,M1489000508,0.0,0.0,0,0
210,TRANSFER,695273.15,C892535474,10862.0,0.0,C1249646090,1454853.1,2150126.25,0,0
332,CASH_OUT,317527.65,C930689519,0.0,0.0,C1348875309,818859.87,1136387.52,0,0
350,PAYMENT,20143.32,C1410160311,14700.0,0.0,M1192766475,0.0,0.0,0,0
185,PAYMENT,1933.11,C1282271072,0.0,0.0,M603018189,0.0,0.0,0,0
281,DEBIT,27116.52,C1779939227,797855.09,770738.58,C2109176895,382419.87,409536.39,0,0
229,CASH_OUT,123957.19,C248251945,0.0,0.0,C2039143540,4318320.78,4442277.97,0,0
132,CASH_OUT,139648.36,C1638432841,0.0,0.0,C1308102919,202635.05,342283.41,0,0
370,CASH_IN,337773.54,C81297903,760784.0,1098557.54,C1980991205,8801721.9,8463948.36,0,0
380,PAYMENT,3323.13,C949113771,86005.67,82682.54,M847323645,0.0,0.0,0,0
329,CASH_IN,56633.0,C1754919026,18579657.69,18636290.69,C797896894,77795.81,21162.81,0,0
133,CASH_IN,449112.19,C349336460,21483.0,470595.19,C2103935107,647760.01,198647.81,0,0
187,DEBIT,4088.58,C489313452,11994.0,7905.42,C2115417114,1405848.73,1409937.31,0,0
203,PAYMENT,5880.98,C1020287181,20518.0,14637.02,M1958038340,0.0,0.0,0,0
42,CASH_IN,24158.62,C398264423,1408169.35,1432327.97,C1799657969,9576499.57,9636374.06,0,0
160,CASH_IN,114863.11,C1296413395,4097984.14,4212847.24,C950169879,3483750.01,3368886.9,0,0
131,CASH_OUT,149477.69,C1488768274,19930.0,0.0,C1039922358,0.0,149477.69,0,0
324,PAYMENT,13384.99,C486666826,0.0,0.0,M1158861496,0.0,0.0,0,0
257,PAYMENT,1164.47,C387616634,30938.0,29773.53,M96131987,0.0,0.0,0,0
232,CASH_IN,117681.9,C803005790,205.0,117886.9,C894081568,53311.69,0.0,0,0
185,CASH_OUT,414989.39,C1595384651,32310.0,0.0,C433956350,1137445.36,1552434.75,0,0
188,PAYMENT,4863.25,C1081609574,0.0,0.0,M1989169450,0.0,0.0,0,0
95,PAYMENT,8787.07,C925484461,160192.0,151404.93,M763518380,0.0,0.0,0,0
163,PAYMENT,11284.04,C18548905,0.0,0.0,M252345108,0.0,0.0,0,0
205,PAYMENT,16708.01,C326853607,13893.0,0.0,M1978789491,0.0,0.0,0,0
192,CASH_IN,272100.12,C1967586310,6727356.65,6999456.77,C542789007,7940015.55,7667915.43,0,0
211,TRANSFER,269356.92,C1804327599,20832.0,0.0,C840432269,19848.8,289205.72,0,0
236,TRANSFER,218343.16,C714145123,20480.0,0.0,C1532596790,89389.1,307732.26,0,0
156,CASH_OUT,530507.71,C1207923274,24651.0,0.0,C90065027,0.0,530507.71,0,0
306,TRANSFER,450068.9,C985204905,3160.0,0.0,C1959902093,63027.77,513096.67,0,0
525,CASH_IN,7585.6,C2053793725,3725231.5,3732817.1,C628671004,516686.23,509100.63,0,0
355,CASH_IN,64118.87,C2023290800,81444.0,145562.87,C570085278,1556208.65,1492089.78,0,0
42,PAYMENT,6364.49,C1048920378,0.0,0.0,M305443371,0.0,0.0,0,0
334,CASH_IN,155013.23,C1387351204,2517736.06,2672749.28,C68044310,1918867.17,1763853.94,0,0
203,TRANSFER,616105.78,C620333580,0.0,0.0,C2003881648,3815666.02,4431771.8,0,0
157,CASH_OUT,154753.1,C156228727,5133.0,0.0,C796272670,673545.93,828299.02,0,0
257,PAYMENT,15479.56,C2004097633,14461.75,0.0,M1012557710,0.0,0.0,0,0
19,PAYMENT,12585.41,C1495799207,0.0,0.0,M1825690588,0.0,0.0,0,0
355,CASH_OUT,35268.37,C999356016,211092.12,175823.75,C792545714,139628.23,174896.6,0,0
140,CASH_OUT,355737.91,C1148615903,0.0,0.0,C8857666,1308707.97,1664445.88,0,0
355,PAYMENT,4860.49,C2053344150,0.0,0.0,M1489091307,0.0,0.0,0,0
138,TRANSFER,450340.39,C43373564,0.0,0.0,C698127433,6889455.4,7339795.79,0,0
131,CASH_OUT,406674.93,C1995190865,49715.0,0.0,C1716985312,788681.92,1195356.85,0,0
350,CASH_IN,117150.36,C633735489,10849.0,127999.36,C409896441,73548.09,0.0,0,0
204,CASH_OUT,425557.83,C77647451,95944.25,0.0,C1254642232,895787.78,1714839.75,0,0
378,CASH_OUT,463042.04,C1232372522,0.0,0.0,C2088638273,4858858.67,5321900.71,0,0
280,CASH_OUT,263899.0,C872636873,4504.0,0.0,C1455645588,0.0,263899.0,0,0
43,CASH_OUT,92932.68,C1534256888,23887.0,0.0,C772697918,197463.57,290396.24,0,0
177,CASH_OUT,203410.86,C977355482,9048.0,0.0,C759525800,66319.0,269729.86,0,0
203,CASH_OUT,103393.82,C679978477,160090.0,56696.18,C1130693338,0.0,103393.82,0,0
232,CASH_OUT,510641.4,C629093724,10225.0,0.0,C1794750013,10273.17,520914.58,0,0
15,CASH_OUT,16054.84,C1308594592,0.0,0.0,C949346210,974469.81,990524.65,0,0
179,PAYMENT,441.65,C1483943449,0.0,0.0,M931702626,0.0,0.0,0,0
525,TRANSFER,18592.52,C415126297,157.0,0.0,C1857458087,3253545.56,3272138.08,0,0
184,CASH_OUT,82324.07,C1264434915,0.0,0.0,C621014131,6609295.64,6691619.7,0,0
307,CASH_IN,87978.21,C384010291,1152572.88,1240551.1,C1372465873,9138828.67,9050850.46,0,0
235,PAYMENT,20511.27,C1590568781,2174440.21,2153928.94,M1125244220,0.0,0.0,0,0
161,PAYMENT,7493.47,C1336380537,57076.0,49582.53,M1578021126,0.0,0.0,0,0
254,PAYMENT,8132.76,C1483825338,643688.45,635555.7,M1631101887,0.0,0.0,0,0
11,CASH_OUT,138075.32,C115392643,0.0,0.0,C136892321,418382.57,556457.9,0,0
164,TRANSFER,96733.11,C870711156,795724.0,698990.89,C357873594,0.0,96733.11,0,0
36,CASH_OUT,156563.93,C183823426,0.0,0.0,C1308114570,308984.08,465548.01,0,0
154,CASH_OUT,292221.35,C1005647150,0.0,0.0,C545818391,1045488.22,1337709.57,0,0
188,CASH_IN,60338.55,C508433712,14967981.51,15028320.06,C930019103,69563.88,9225.33,0,0
376,CASH_IN,207115.53,C824865863,3365615.58,3572731.1,C2072204743,400692.6,193577.07,0,0
187,CASH_OUT,89382.3,C2100920542,15208.0,0.0,C1087681939,4621560.66,4710942.96,0,0
177,PAYMENT,18242.58,C336559420,0.0,0.0,M336635777,0.0,0.0,0,0
181,CASH_OUT,305623.1,C314530162,20689.0,0.0,C823636901,269359.89,574982.98,0,0
155,CASH_OUT,40417.13,C1700595527,25924.0,0.0,C71903241,2134510.95,2174928.09,0,0
251,TRANSFER,704204.79,C1660846360,14966.0,0.0,C1176758011,433436.35,1137641.14,0,0
163,CASH_OUT,69189.53,C297617698,47936.0,0.0,C207398842,951484.05,1020673.58,0,0
48,CASH_OUT,153606.72,C1112345373,0.0,0.0,C867862274,2525053.45,2678660.17,0,0
8,CASH_OUT,78423.74,C1994471008,0.0,0.0,C1167066016,177441.88,641979.14,0,0
333,CASH_OUT,484538.32,C1983825702,0.0,0.0,C1402630256,1443981.68,1928519.99,0,0
159,PAYMENT,3081.77,C967392823,0.0,0.0,M1624635767,0.0,0.0,0,0
43,CASH_OUT,192278.13,C1917663582,0.0,0.0,C1360865178,748850.02,941128.15,0,0
33,CASH_OUT,612360.15,C537482670,203.0,0.0,C461322265,850160.78,1462520.93,0,0
305,CASH_IN,122917.18,C1772710555,15774608.1,15897525.28,C1706617718,2136274.98,2013357.81,0,0
253,CASH_IN,59569.28,C365324034,5134.0,64703.28,C1371266256,4342766.05,4283196.77,0,0
379,PAYMENT,11967.56,C1722142699,0.0,0.0,M187919316,0.0,0.0,0,0
236,CASH_IN,76903.93,C1938157893,7686182.46,7763086.39,C1571342009,3301720.06,3224816.13,0,0
590,PAYMENT,898.08,C135153462,274.0,0.0,M397047616,0.0,0.0,0,0
177,CASH_IN,152843.7,C1991718239,85348.0,238191.7,C954070832,1854208.52,1701364.83,0,0
278,PAYMENT,1136.98,C1198729861,0.0,0.0,M1137454196,0.0,0.0,0,0
234,PAYMENT,19974.04,C1830059192,2316.27,0.0,M916350691,0.0,0.0,0,0
177,PAYMENT,11515.95,C341941588,64924.0,53408.05,M1907374011,0.0,0.0,0,0
306,PAYMENT,14255.55,C1704093986,30428.0,16172.45,M69217523,0.0,0.0,0,0
40,PAYMENT,9681.55,C1233633056,353.0,0.0,M652324802,0.0,0.0,0,0
332,CASH_OUT,215865.19,C471514101,0.0,0.0,C759633214,280231.5,496096.69,0,0
285,PAYMENT,16624.33,C501158173,0.0,0.0,M1174755826,0.0,0.0,0,0
273,CASH_OUT,45301.79,C497802402,20363.0,0.0,C787937082,2678978.46,2724280.25,0,0
156,PAYMENT,18827.4,C1962906247,0.0,0.0,M1449667485,0.0,0.0,0,0
177,PAYMENT,44283.45,C2137738226,0.0,0.0,M813187080,0.0,0.0,0,0
287,PAYMENT,38873.41,C1289860055,180077.46,141204.05,M895375108,0.0,0.0,0,0
275,CASH_IN,53738.07,C115780336,5728998.68,5782736.75,C948443128,358187.13,304449.06,0,0
514,TRANSFER,167793.38,C1012581973,0.0,0.0,C400456822,2581929.11,2749722.49,0,0
375,PAYMENT,1456.31,C1198863705,0.0,0.0,M763899966,0.0,0.0,0,0
335,PAYMENT,1318.89,C1680939611,203.0,0.0,M395047715,0.0,0.0,0,0
11,CASH_OUT,38437.21,C954314435,0.0,0.0,C951734078,459918.76,498355.97,0,0
162,TRANSFER,340929.06,C905500226,30716.0,0.0,C1753126029,496770.75,1153048.51,0,0
405,PAYMENT,9671.73,C262193368,15527.0,5855.27,M1044092450,0.0,0.0,0,0
188,CASH_IN,42992.49,C1576514719,5609725.55,5652718.04,C54639182,5437986.2,5394993.71,0,0
158,CASH_IN,75122.41,C124561542,233405.3,308527.71,C355980787,2285100.5,2209978.1,0,0
132,CASH_IN,127860.15,C1156541003,1597073.5,1724933.65,C399353502,2340459.57,2212599.41,0,0
183,PAYMENT,7789.63,C1456715479,0.0,0.0,M613689043,0.0,0.0,0,0
15,TRANSFER,1047509.14,C652689733,0.0,0.0,C1326121635,1711721.13,2961998.92,0,0
305,CASH_IN,125937.81,C158975896,358401.01,484338.82,C2067797866,2128856.3,2002918.49,0,0
159,CASH_IN,37555.79,C822232400,330052.0,367607.79,C1825158543,215414.92,177859.13,0,0
9,CASH_IN,116616.34,C606217103,4139179.47,4255795.81,C1826178037,220487.34,2056813.83,0,0
302,CASH_IN,164324.41,C1378282063,664672.39,828996.8,C774304713,353891.56,189567.14,0,0
234,CASH_OUT,169151.29,C566397142,0.0,0.0,C1568649011,1251749.33,1420900.62,0,0
303,PAYMENT,817.1,C139807688,0.0,0.0,M1148221230,0.0,0.0,0,0
183,PAYMENT,22551.51,C428117256,10254.0,0.0,M65598313,0.0,0.0,0,0
185,PAYMENT,29077.57,C2052412049,0.0,0.0,M1839846094,0.0,0.0,0,0
308,CASH_OUT,361982.4,C1115379462,96.0,0.0,C1793652668,0.0,361982.4,0,0
236,CASH_OUT,226236.0,C1325109873,325926.0,99690.0,C1047383423,28838.22,255074.22,0,0
279,CASH_IN,242906.28,C1305384252,3806277.09,4049183.38,C906325227,6978894.52,6735988.24,0,0
129,CASH_IN,250262.61,C1902557844,750827.27,1001089.88,C1280512370,3049598.98,2799336.37,0,0
396,PAYMENT,3913.79,C387899271,29883.0,25969.21,M1390349770,0.0,0.0,0,0
45,PAYMENT,10654.67,C136317444,318269.0,307614.33,M1248012408,0.0,0.0,0,0
14,PAYMENT,17144.71,C1154129809,21249.0,4104.29,M515416016,0.0,0.0,0,0
322,CASH_OUT,273338.14,C1702399511,382.0,0.0,C1396425553,418270.03,691608.17,0,0
143,TRANSFER,1909234.61,C627682141,72467.96,0.0,C1695538346,2971624.69,4880859.31,0,0
377,CASH_IN,59364.71,C813133985,202508.01,261872.72,C980725061,75259.75,15895.04,0,0
306,CASH_IN,211222.49,C1901072986,25208.0,236430.49,C797500709,463663.13,252440.64,0,0
16,CASH_OUT,189276.23,C701562502,787170.06,597893.83,C608737832,191018.12,395692.21,0,0
330,CASH_IN,101418.5,C794587697,257052.2,358470.7,C609239789,5345661.97,5244243.47,0,0
15,CASH_OUT,163932.06,C470684740,0.0,0.0,C1615219336,238293.11,402225.17,0,0
160,CASH_OUT,228871.03,C277266540,0.0,0.0,C2044860204,956960.33,1185831.35,0,0
208,PAYMENT,14348.14,C1671884609,92215.02,77866.88,M352241128,0.0,0.0,0,0
41,CASH_OUT,185003.14,C2038659318,38736.1,0.0,C529202333,1668308.08,1672199.26,0,0
182,PAYMENT,34736.88,C1874043265,35607.0,870.12,M1555556404,0.0,0.0,0,0
255,PAYMENT,1642.11,C911613400,0.0,0.0,M1001028339,0.0,0.0,0,0
162,CASH_IN,117034.05,C286995958,2798552.7,2915586.75,C849028719,3062266.38,2945232.33,0,0
186,CASH_IN,114777.69,C118453553,11011753.78,11126531.47,C856607865,205387.12,90609.43,0,0
395,CASH_OUT,132007.26,C987340420,16113.0,0.0,C1810875531,711649.71,843656.97,0,0
12,TRANSFER,907760.03,C426553136,19630.0,0.0,C1065349988,339813.74,1338098.39,0,0
210,CASH_OUT,128818.14,C1538526632,177256.0,48437.86,C1865183060,0.0,128818.14,0,0
207,PAYMENT,27701.63,C1610115881,32288.0,4586.37,M1897153332,0.0,0.0,0,0
308,CASH_OUT,85328.16,C660853425,0.0,0.0,C2139175288,295727.57,381055.74,0,0
163,TRANSFER,770956.15,C1794586254,0.0,0.0,C386890592,943124.15,1714080.3,0,0
44,PAYMENT,10616.67,C609990152,0.0,0.0,M2031800020,0.0,0.0,0,0
298,CASH_OUT,383863.85,C1732815973,5525.0,0.0,C168148957,0.0,383863.85,0,0
158,CASH_IN,190156.93,C1670302834,14753.0,204909.93,C1612147300,1177519.67,987362.74,0,0
258,TRANSFER,89719.11,C1060101806,0.0,0.0,C638756746,1356746.9,1446466.01,0,0
299,CASH_IN,292782.02,C1637321047,5478393.66,5771175.69,C2010551794,464329.87,171547.85,0,0
303,PAYMENT,18722.12,C996063900,23829.4,5107.27,M675302780,0.0,0.0,0,0
283,CASH_OUT,99742.09,C685038647,9667.0,0.0,C1265728324,18000.04,117742.13,0,0
156,TRANSFER,249579.43,C330966345,0.0,0.0,C1479639096,11679601.37,11929180.8,0,0
402,CASH_IN,104605.29,C59396018,2697.0,107302.29,C2141951733,1877300.15,1772694.86,0,0
322,CASH_OUT,306900.94,C303371309,2404.0,0.0,C56980238,42804.84,349705.78,0,0
204,CASH_OUT,115785.42,C1385781096,0.0,0.0,C1703348173,125517.9,241303.32,0,0
355,CASH_IN,77493.14,C241654289,24034445.83,24111938.97,C200235036,104239.93,26746.79,0,0
19,PAYMENT,10092.74,C22085729,121913.83,111821.09,M1471443615,0.0,0.0,0,0
356,PAYMENT,1499.36,C513278825,193188.79,191689.43,M1042938137,0.0,0.0,0,0
166,PAYMENT,19546.07,C1828074222,0.0,0.0,M1459236583,0.0,0.0,0,0
229,CASH_IN,162001.31,C880481903,15155831.97,15317833.29,C764424672,475606.31,313604.99,0,0
164,PAYMENT,5976.38,C1716598026,0.0,0.0,M1980150154,0.0,0.0,0,0
403,CASH_OUT,128503.2,C1036286172,0.0,0.0,C347484804,1846588.5,1975091.69,0,0
235,PAYMENT,2185.11,C134874761,23704.62,21519.51,M1146808044,0.0,0.0,0,0
227,TRANSFER,769925.21,C1207924005,0.0,0.0,C1594778194,1617948.15,2387873.36,0,0
399,CASH_OUT,139619.23,C1312141114,33149.0,0.0,C2023482956,1864303.63,2003922.85,0,0
324,CASH_IN,30836.28,C610879068,645807.67,676643.95,C1078143957,65567.15,34730.87,0,0
353,CASH_IN,118553.38,C974687430,80765.0,199318.38,C544649302,314371.94,195818.56,0,0
226,PAYMENT,41667.42,C1280443480,203839.0,162171.58,M618597543,0.0,0.0,0,0
44,PAYMENT,13847.0,C1652821573,293791.4,279944.4,M1690273540,0.0,0.0,0,0
686,CASH_OUT,428184.37,C2095353187,0.0,0.0,C1099421856,847879.74,1276064.11,0,0
119,PAYMENT,4006.38,C138784755,195832.0,191825.62,M1009000835,0.0,0.0,0,0
253,PAYMENT,5351.83,C870464024,0.0,0.0,M864072821,0.0,0.0,0,0
140,PAYMENT,19188.41,C1447940008,14756.26,0.0,M499834864,0.0,0.0,0,0
396,PAYMENT,8055.38,C338171559,380.0,0.0,M910608159,0.0,0.0,0,0
229,CASH_OUT,217072.61,C1693741568,20543.0,0.0,C700491314,309419.97,526492.58,0,0
137,PAYMENT,5086.73,C561086663,11935.0,6848.27,M444608847,0.0,0.0,0,0
384,CASH_IN,219182.04,C2001333065,6400130.82,6619312.85,C341847723,808033.56,588851.52,0,0
23,CASH_IN,117259.37,C1119328747,2372371.6,2489630.98,C1512620199,348345.85,231086.47,0,0
383,CASH_OUT,264301.48,C364436325,0.0,0.0,C1845733600,651428.77,915730.25,0,0
14,CASH_OUT,433200.15,C1656711369,102803.76,0.0,C991549626,1132184.08,1605512.82,0,0
36,CASH_OUT,176922.31,C667125146,170523.0,0.0,C1055794676,0.0,176922.31,0,0
185,PAYMENT,109.67,C885825901,358159.21,358049.53,M1490798311,0.0,0.0,0,0
36,CASH_OUT,303643.25,C1242587072,52404.0,0.0,C635048918,0.0,303643.25,0,0
376,PAYMENT,27977.96,C217938011,0.0,0.0,M726272349,0.0,0.0,0,0
308,PAYMENT,5551.42,C618661821,12037.0,6485.58,M2129946079,0.0,0.0,0,0
229,PAYMENT,20002.25,C1036174598,0.0,0.0,M782519371,0.0,0.0,0,0
34,PAYMENT,9342.87,C917185551,32233.0,22890.13,M350125033,0.0,0.0,0,0
208,CASH_IN,163975.35,C1226895451,8866351.39,9030326.74,C815889549,2679636.31,2515660.96,0,0
282,CASH_OUT,112963.03,C1971359472,717.0,0.0,C811782869,8065.77,121028.81,0,0
396,CASH_OUT,65106.36,C1614287867,24442.0,0.0,C399137826,0.0,65106.36,0,0
394,CASH_OUT,269735.45,C585981913,97720.0,0.0,C1148266653,1046654.52,1316389.97,0,0
185,CASH_OUT,112199.71,C616876676,763.0,0.0,C576020247,2240795.59,2352995.3,0,0
377,TRANSFER,108109.55,C2106612015,0.0,0.0,C703585124,2787138.05,2895247.6,0,0
18,CASH_IN,137238.21,C2004790950,5208438.91,5345677.12,C1605835252,3445785.77,3308547.56,0,0
407,PAYMENT,13818.33,C1273407467,0.0,0.0,M404547736,0.0,0.0,0,0
370,CASH_IN,149198.41,C832410591,10509522.3,10658720.71,C540029573,592149.63,442951.22,0,0
43,CASH_IN,197201.03,C545282373,60332.0,257533.03,C1208023238,7517786.09,7320585.06,0,0
159,DEBIT,3865.13,C1122800212,10869.0,7003.87,C927907731,669003.15,672868.28,0,0
229,CASH_OUT,355860.56,C734304075,0.0,0.0,C1837865617,4234562.49,4590423.05,0,0
306,CASH_OUT,191951.86,C687568487,0.0,0.0,C1627128611,710849.45,902801.31,0,0
307,CASH_IN,50177.66,C1776469172,424985.78,475163.44,C655785785,1230001.84,1179824.17,0,0
42,CASH_OUT,78463.31,C84173622,0.0,0.0,C1441090508,107045.88,185509.19,0,0
201,CASH_OUT,216858.26,C1459212439,3.0,0.0,C372610339,865963.3,1082821.56,0,0
381,PAYMENT,8931.46,C1544477626,16073.0,7141.54,M315285545,0.0,0.0,0,0
608,CASH_IN,79211.67,C709937967,2886156.8,2965368.47,C386558741,233941.71,154730.04,0,0
2,PAYMENT,1338.19,C1304939804,639366.21,638028.02,M1353406178,0.0,0.0,0,0
15,PAYMENT,1153.42,C899599465,14871.0,13717.58,M1250991428,0.0,0.0,0,0
300,PAYMENT,25536.38,C263973379,0.0,0.0,M529416444,0.0,0.0,0,0
399,PAYMENT,23963.36,C1870851382,62.0,0.0,M1113343131,0.0,0.0,0,0
227,CASH_OUT,164210.29,C1085651065,0.0,0.0,C1287847325,725654.03,889864.32,0,0
306,PAYMENT,25933.67,C1152911166,0.0,0.0,M1472162909,0.0,0.0,0,0
260,CASH_OUT,165950.99,C1642852391,5065.0,0.0,C2090559219,104715.21,270666.19,0,0
153,PAYMENT,12078.57,C282120264,19187.0,7108.43,M192930102,0.0,0.0,0,0
687,CASH_OUT,61814.47,C1017777265,10156.0,0.0,C1617976278,143060.2,204874.67,0,0
399,CASH_OUT,55500.81,C815571249,0.0,0.0,C1261804945,1645050.06,1700550.88,0,0
163,PAYMENT,1639.31,C1145283981,0.0,0.0,M208831878,0.0,0.0,0,0
404,PAYMENT,3741.89,C2127571227,0.0,0.0,M300822914,0.0,0.0,0,0
20,CASH_OUT,53327.87,C255554504,0.0,0.0,C2026412322,672480.13,850731.43,0,0
12,CASH_IN,174889.12,C68184770,2498284.09,2673173.21,C624576766,2423903.6,2488140.93,0,0
36,TRANSFER,985933.84,C62588553,40917.0,0.0,C1785304798,796229.05,1782162.9,0,0
167,PAYMENT,10184.46,C1276241484,20435.0,10250.54,M588862406,0.0,0.0,0,0
571,CASH_OUT,106340.9,C1402425480,78697.0,0.0,C1781129933,1792502.16,1898843.06,0,0
257,CASH_IN,142189.59,C1612624843,5871472.25,6013661.84,C1396003077,195511.24,53321.65,0,0
404,CASH_IN,182650.19,C1308412722,224387.0,407037.19,C1812623532,1106023.97,923373.78,0,0
383,CASH_IN,21113.59,C1135661688,552896.69,574010.28,C734450588,179833.74,158720.15,0,0
500,TRANSFER,294692.88,C1760640572,0.0,0.0,C292604217,432633.24,727326.11,0,0
43,CASH_IN,89429.54,C82262706,43598.0,133027.54,C1368634583,262549.47,173119.94,0,0
306,CASH_IN,287149.92,C25406004,17971324.34,18258474.26,C1772966653,529384.36,242234.44,0,0
403,PAYMENT,966.25,C1084407319,0.0,0.0,M163227133,0.0,0.0,0,0
95,CASH_OUT,97027.97,C803931303,25447.76,0.0,C1624226019,1044846.84,1141874.82,0,0
299,PAYMENT,31720.6,C42304740,26168.0,0.0,M507653716,0.0,0.0,0,0
322,CASH_OUT,222885.67,C261522196,196.0,0.0,C790254613,0.0,222885.67,0,0
251,PAYMENT,16221.22,C1456629888,759272.22,743051.0,M241617535,0.0,0.0,0,0
276,CASH_IN,148155.15,C1210572231,9027843.02,9175998.17,C2034217153,3200041.12,3051885.97,0,0
164,CASH_OUT,200906.66,C870612555,60552.0,0.0,C139411548,2288615.47,3439857.61,0,0
303,PAYMENT,16854.9,C1003534393,9535.0,0.0,M299101822,0.0,0.0,0,0
377,PAYMENT,17259.07,C551997069,0.0,0.0,M237388138,0.0,0.0,0,0
137,PAYMENT,18782.0,C476885108,0.0,0.0,M62846007,0.0,0.0,0,0
571,CASH_OUT,164380.4,C1664107971,1514.0,0.0,C1796783629,0.0,164380.4,0,0
209,CASH_OUT,46755.49,C1681367465,0.0,0.0,C11047846,1102568.12,1149323.61,0,0
378,CASH_OUT,46423.04,C1210934350,0.0,0.0,C1399415755,1631908.58,1678331.63,0,0
180,CASH_OUT,268549.42,C1156946929,14906.0,0.0,C1221245680,6602221.53,6870770.95,0,0
253,PAYMENT,1250.89,C2005746116,0.0,0.0,M1175596519,0.0,0.0,0,0
255,CASH_IN,54951.22,C1497890181,295285.0,350236.22,C13396748,0.0,0.0,0,0
13,CASH_OUT,517404.26,C1856385013,0.0,0.0,C2104165942,1074438.29,1591842.55,0,0
469,CASH_OUT,390844.46,C1873204645,13157.0,0.0,C1781377633,14755.34,405599.79,0,0
160,CASH_OUT,98845.18,C408855419,0.0,0.0,C614760461,477660.15,576505.34,0,0
278,TRANSFER,200442.45,C220250603,0.0,0.0,C2069500512,1377724.78,1578167.24,0,0
188,CASH_OUT,170900.96,C1180468834,49235.0,0.0,C1707550834,178734.64,349635.59,0,0
162,PAYMENT,10899.73,C94184014,457289.93,446390.19,M492039681,0.0,0.0,0,0
321,CASH_OUT,96712.43,C749600662,0.0,0.0,C1097482502,235512.32,332224.74,0,0
282,CASH_IN,263274.28,C377066300,31067.0,294341.28,C128463124,462022.17,198747.9,0,0
202,CASH_IN,498148.99,C468639203,2213823.39,2711972.38,C1679573696,1224458.39,726309.41,0,0
323,CASH_IN,224221.76,C1544090751,56916.0,281137.76,C398831618,6473344.57,6249122.81,0,0
398,CASH_OUT,67328.45,C666480226,98561.0,31232.55,C1671334584,0.0,67328.45,0,0
232,PAYMENT,31621.61,C1559408130,95773.37,64151.75,M1444237620,0.0,0.0,0,0
204,CASH_OUT,126010.89,C1546655059,0.0,0.0,C986473968,3586767.51,3712778.4,0,0
405,PAYMENT,4167.47,C1912526925,25828.0,21660.53,M436006581,0.0,0.0,0,0
161,CASH_OUT,266641.75,C1240659834,102196.0,0.0,C1069982970,41283.04,51942.11,0,0
303,PAYMENT,31350.27,C1061374987,0.0,0.0,M1956410940,0.0,0.0,0,0
12,TRANSFER,121545.73,C519182647,0.0,0.0,C130177589,583009.15,3443921.74,0,0
93,CASH_IN,150348.37,C808597061,0.0,150348.37,C2009829948,2461496.38,2311148.0,0,0
213,PAYMENT,37674.46,C421393003,466080.77,428406.31,M2074964904,0.0,0.0,0,0
355,PAYMENT,10025.64,C2141478300,0.0,0.0,M2141074098,0.0,0.0,0,0
280,CASH_OUT,147495.96,C1084371740,0.0,0.0,C1950600438,4352445.87,4499941.83,0,0
353,PAYMENT,7402.54,C1054984852,0.0,0.0,M572716990,0.0,0.0,0,0
252,CASH_OUT,14949.37,C516248590,227295.32,212345.96,C98567451,498842.27,513791.64,0,0
15,CASH_OUT,17939.12,C1169769813,0.0,0.0,C1334679764,446049.07,1150866.2,0,0
563,CASH_IN,426192.83,C974295101,105711.0,531903.83,C1392074817,179541.13,0.0,0,0
205,PAYMENT,16581.13,C55659920,282769.7,266188.57,M928805480,0.0,0.0,0,0
178,CASH_OUT,133338.04,C1745779661,96287.0,0.0,C728390612,108734.03,242072.07,0,0
275,CASH_IN,287510.47,C31923822,7126279.76,7413790.23,C1901046904,12516567.78,12229057.32,0,0
260,CASH_IN,280528.2,C391934232,58008.74,338536.94,C2008561716,690812.47,410284.26,0,0
44,PAYMENT,18247.06,C1744908742,38232.0,19984.94,M1731625557,0.0,0.0,0,0
132,CASH_OUT,21200.87,C384248438,0.0,0.0,C823541396,1372875.02,2833026.47,0,0
335,CASH_OUT,115584.11,C2020276940,49467.73,0.0,C768046034,1509729.38,1625313.49,0,0
213,PAYMENT,9720.94,C51320184,31036.0,21315.06,M2057717059,0.0,0.0,0,0
204,PAYMENT,3649.91,C2107659309,50546.0,46896.09,M681565688,0.0,0.0,0,0
